task_key,method_family,compression_ratio,retained_budget,n_official_tasks,Acc,CIF,ERR,ECov,DRR,delta_NLL,GPR
ruler_variable_tracking,adaptive_headwise_pruning,0.5,0.5,1,1.0,0.0,N/A,N/A,N/A,1.727531839538887e-05,0.99998275477712
ruler_variable_tracking,adaptive_headwise_pruning,0.75,0.25,1,1.0,0.0,N/A,N/A,N/A,7.005212336363087e-05,0.9999302747384973
ruler_variable_tracking,attention_observation_pruning,0.25,0.75,1,1.0,0.0,1.0,1.0,N/A,4.408476384393012e-05,0.9999560432547987
ruler_variable_tracking,attention_observation_pruning,0.5,0.5,1,1.0,0.0,1.0,1.0,N/A,1.4561922153193407e-05,0.9999854705871973
ruler_variable_tracking,attention_observation_pruning,0.75,0.25,1,1.0,0.0,1.0,1.0,N/A,4.790568119473981e-05,0.9999522211224949
ruler_variable_tracking,budget_allocation_hierarchical,0.25,0.75,1,1.0,0.0,1.0,1.0,N/A,4.408476384393012e-05,0.9999560432547987
ruler_variable_tracking,budget_allocation_hierarchical,0.5,0.5,1,1.0,0.0,1.0,1.0,N/A,1.4561922153193407e-05,0.9999854705871973
ruler_variable_tracking,budget_allocation_hierarchical,0.75,0.25,1,1.0,0.0,1.0,1.0,N/A,4.790568119473981e-05,0.9999522211224949
ruler_variable_tracking,chunk_semantic_preservation,0.25,0.75,1,0.6579999999999999,0.79,1.0,1.0,N/A,0.9387469255947408,0.7829842481389616
ruler_variable_tracking,chunk_semantic_preservation,0.5,0.5,1,0.344,0.95,1.0,1.0,N/A,1.6614649533721282,0.6763970001459587
ruler_variable_tracking,chunk_semantic_preservation,0.75,0.25,1,0.134,1.0,1.0,1.0,N/A,2.1999678128025146,0.461706349591981
ruler_variable_tracking,hf_kv_cache_quantization,0.25,0.75,1,1.0,0.0,1.0,1.0,N/A,5.406090481425707e-06,0.9999945955744749
ruler_variable_tracking,hf_kv_cache_quantization,0.5,0.5,1,1.0,0.0,1.0,1.0,N/A,0.00010237887206274277,0.9998982816338742
ruler_variable_tracking,hf_kv_cache_quantization,0.75,0.25,1,0.136,0.91,1.0,1.0,N/A,3.8127596106214496,0.1949507290245303
ruler_variable_tracking,key_channel_pruning,0.25,0.75,1,1.0,0.0,N/A,N/A,N/A,0.00013258978957924494,0.9998680591545505
ruler_variable_tracking,key_channel_pruning,0.5,0.5,1,0.0,1.0,1.0,1.0,N/A,13.58193315847531,3.613912715755078e-05
ruler_variable_tracking,key_channel_pruning,0.75,0.25,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ruler_variable_tracking,key_space_signal_pruning,0.25,0.75,1,1.0,0.0,1.0,1.0,N/A,0.00018121271618950274,0.9998206652497474
ruler_variable_tracking,key_space_signal_pruning,0.5,0.5,1,1.0,0.0,1.0,1.0,N/A,0.00028418059729569124,0.9997201405046691
