task_key,official_task_name,method_name,compression_ratio,retained_budget,n_samples,Acc,F1,CIF,ERR,ECov,DRR,delta_NLL,GPR,NA_metric_count
ruler_multiquery_niah,niah_multiquery,TOVAPress,0.75,0.25,100,0.8075,0.8075,0.03,0.9998809523809524,1.0,N/A,-0.0005129666791003862,1.0005141542854166,100
ruler_multiquery_niah,niah_multiquery,ThinKPress,0.25,0.75,100,0.85,0.85,0.0,N/A,N/A,N/A,0.012007948110508308,0.9888099490387658,300
ruler_multiquery_niah,niah_multiquery,ThinKPress,0.5,0.5,100,0.0,0.0,0.27,N/A,N/A,N/A,6.8544199899949225,0.0026880302600277455,300
ruler_multiquery_niah,niah_multiquery,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_multivalue_niah,niah_multivalue,AdaKVPress,0.25,0.75,100,0.9975,0.9975,0.0,N/A,N/A,N/A,0.000976732133292093,0.9990451944929194,300
ruler_multivalue_niah,niah_multivalue,AdaKVPress,0.5,0.5,100,0.9975,0.9975,0.0,N/A,N/A,N/A,0.004209696416436839,0.9958625206212512,300
ruler_multivalue_niah,niah_multivalue,AdaKVPress,0.75,0.25,100,0.9675,0.9675,0.11,N/A,N/A,N/A,0.184636745270542,0.8862848509863466,300
ruler_multivalue_niah,niah_multivalue,ChunkKVPress_Knorm,0.25,0.75,100,0.9875,0.9875,0.04,N/A,N/A,N/A,0.04740340035758695,0.9612655382325024,300
ruler_multivalue_niah,niah_multivalue,ChunkKVPress_Knorm,0.5,0.5,100,0.9475,0.9475,0.21,N/A,N/A,N/A,0.1454901806462388,0.9096070255096218,300
ruler_multivalue_niah,niah_multivalue,ChunkKVPress_Knorm,0.75,0.25,100,0.8375,0.8375,0.54,N/A,N/A,N/A,0.6495813831627976,0.6676928219521381,300
ruler_multivalue_niah,niah_multivalue,KeyDiffPress,0.25,0.75,100,0.97,0.97,0.12,1.0,1.0,N/A,-0.000959915535683793,1.002325298574044,100
ruler_multivalue_niah,niah_multivalue,KeyDiffPress,0.5,0.5,100,0.9675,0.9675,0.13,1.0,1.0,N/A,-0.017139865688230747,1.018929830442366,100
ruler_multivalue_niah,niah_multivalue,KeyDiffPress,0.75,0.25,100,0.955,0.955,0.18,1.0,1.0,N/A,-0.026823320665317375,1.0336814366152778,100
ruler_multivalue_niah,niah_multivalue,PyramidKVPress,0.25,0.75,100,0.9975,0.9975,0.0,1.0,1.0,N/A,0.0011501833906153447,0.9988657011952233,100
ruler_multivalue_niah,niah_multivalue,PyramidKVPress,0.5,0.5,100,0.9975,0.9975,0.0,1.0,1.0,N/A,0.010979912402188203,0.9899775345788561,100
ruler_multivalue_niah,niah_multivalue,PyramidKVPress,0.75,0.25,100,0.965,0.965,0.11,1.0,1.0,N/A,0.30318276401363264,0.835182975449564,100
ruler_multivalue_niah,niah_multivalue,QuantizedCache,0.25,0.75,100,0.9975,0.9975,0.0,1.0,1.0,N/A,0.0005115086004226388,0.999517820256835,100
ruler_multivalue_niah,niah_multivalue,QuantizedCache,0.5,0.5,100,0.995,0.995,0.02,1.0,1.0,N/A,0.026767204959303376,0.9779904431249231,100
ruler_multivalue_niah,niah_multivalue,QuantizedCache,0.75,0.25,100,0.005,0.005,0.99,1.0,1.0,N/A,2.2599914896576183,0.1287817409106863,100
ruler_multivalue_niah,niah_multivalue,SnapKVPress,0.25,0.75,100,0.9975,0.9975,0.0,1.0,1.0,N/A,0.0011501833906153447,0.9988657011952233,100
ruler_multivalue_niah,niah_multivalue,SnapKVPress,0.5,0.5,100,0.9975,0.9975,0.0,1.0,1.0,N/A,0.010979912402188203,0.9899775345788561,100
ruler_multivalue_niah,niah_multivalue,SnapKVPress,0.75,0.25,100,0.965,0.965,0.11,1.0,1.0,N/A,0.30318276401363264,0.835182975449564,100
ruler_multivalue_niah,niah_multivalue,StreamingLLMPress,0.25,0.75,100,0.715,0.715,0.73,0.7225,0.7225,N/A,-0.08114249214694742,1.135593251314748,100
ruler_multivalue_niah,niah_multivalue,StreamingLLMPress,0.5,0.5,100,0.435,0.435,0.96,0.4525,0.4525,N/A,0.1235451969370472,1.0751854831206435,100
ruler_multivalue_niah,niah_multivalue,StreamingLLMPress,0.75,0.25,100,0.1775,0.1775,0.99,0.20943181818181816,0.2125,N/A,0.674540558574396,0.8122716405278022,100
ruler_multivalue_niah,niah_multivalue,TOVAPress,0.25,0.75,100,0.9975,0.9975,0.0,1.0,1.0,N/A,0.002646305202396677,0.9975278951037123,100
ruler_multivalue_niah,niah_multivalue,TOVAPress,0.5,0.5,100,0.995,0.995,0.01,1.0,1.0,N/A,0.006453286667533225,0.9943907437176527,100
ruler_multivalue_niah,niah_multivalue,TOVAPress,0.75,0.25,100,0.985,0.985,0.06,0.9989556277056277,1.0,N/A,0.08020806644293232,0.948734052301366,100
ruler_multivalue_niah,niah_multivalue,ThinKPress,0.25,0.75,100,0.985,0.985,0.05,N/A,N/A,N/A,-0.002004514466818521,1.003612198306844,300
ruler_multivalue_niah,niah_multivalue,ThinKPress,0.5,0.5,100,0.0,0.0,0.99,N/A,N/A,N/A,6.828385287257931,0.0025398267724345476,300
ruler_multivalue_niah,niah_multivalue,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_single_niah,niah_single_1,AdaKVPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,2.216527957115133e-06,0.9999977835352597,300
ruler_single_niah,niah_single_1,AdaKVPress,0.5,0.5,100,1.0,1.0,0.0,N/A,N/A,N/A,6.46729994903561e-06,0.9999935327933349,300
ruler_single_niah,niah_single_1,AdaKVPress,0.75,0.25,100,1.0,1.0,0.0,N/A,N/A,N/A,1.2829002657133159e-05,0.9999871711920696,300
ruler_single_niah,niah_single_1,ChunkKVPress_Knorm,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,0.001125298706982496,0.9988860050434225,300
ruler_single_niah,niah_single_1,ChunkKVPress_Knorm,0.5,0.5,100,1.0,1.0,0.0,N/A,N/A,N/A,0.03851961602122171,0.9679926934736538,300
ruler_single_niah,niah_single_1,ChunkKVPress_Knorm,0.75,0.25,100,1.0,1.0,0.0,N/A,N/A,N/A,0.0859790828743566,0.9330610171185717,300
ruler_single_niah,niah_single_1,KeyDiffPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,2.9780061826636394e-05,0.9999702206717216,100
ruler_single_niah,niah_single_1,KeyDiffPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,4.02115595222452e-05,0.9999597896082579,100
ruler_single_niah,niah_single_1,KeyDiffPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,9.416317949735964e-05,0.9999058437126349,100
ruler_single_niah,niah_single_1,PyramidKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,4.447490786594344e-06,0.9999955525754147,100
ruler_single_niah,niah_single_1,PyramidKVPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,9.938941146048209e-06,0.999990061173661,100
ruler_single_niah,niah_single_1,PyramidKVPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,1.740804870872248e-05,0.9999825922853931,100
ruler_single_niah,niah_single_1,QuantizedCache,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,-2.73337281280428e-06,1.0000027334360033,100
ruler_single_niah,niah_single_1,QuantizedCache,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,0.005077683489709166,0.9960051680108538,100
ruler_single_niah,niah_single_1,QuantizedCache,0.75,0.25,100,0.14,0.14,0.86,1.0,1.0,N/A,1.2011705719659844,0.36404261255165193,100
ruler_single_niah,niah_single_1,SnapKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,4.447490786594344e-06,0.9999955525754147,100
ruler_single_niah,niah_single_1,SnapKVPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,9.938941146048209e-06,0.999990061173661,100
ruler_single_niah,niah_single_1,SnapKVPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,1.740804870872248e-05,0.9999825922853931,100
ruler_single_niah,niah_single_1,StreamingLLMPress,0.25,0.75,100,0.71,0.71,0.29,0.71,0.71,N/A,0.6569728662247222,0.7412858952649723,100
ruler_single_niah,niah_single_1,StreamingLLMPress,0.5,0.5,100,0.42,0.42,0.58,0.42,0.42,N/A,1.324192268021343,0.4803827174678861,100
ruler_single_niah,niah_single_1,StreamingLLMPress,0.75,0.25,100,0.21,0.21,0.79,0.21,0.21,N/A,1.8077727976048639,0.29139261840710423,100
ruler_single_niah,niah_single_1,TOVAPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,9.365383948356509e-07,0.9999990635101835,100
ruler_single_niah,niah_single_1,TOVAPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,4.1580932130602654e-06,0.9999958419827705,100
ruler_single_niah,niah_single_1,TOVAPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,6.947948591637943e-06,0.99999305217716,100
ruler_single_niah,niah_single_1,ThinKPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,0.0006811339835413754,0.9993191400221164,300
ruler_single_niah,niah_single_1,ThinKPress,0.5,0.5,100,0.0,0.0,1.0,N/A,N/A,N/A,10.260911534144505,8.044114888904207e-05,300
ruler_single_niah,niah_single_1,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_single_niah,niah_single_2,AdaKVPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,2.756762022615433e-07,0.9999997243338921,300
ruler_single_niah,niah_single_2,AdaKVPress,0.5,0.5,100,1.0,1.0,0.0,N/A,N/A,N/A,-4.0810008000047305e-07,1.0000004081129041,300
ruler_single_niah,niah_single_2,AdaKVPress,0.75,0.25,100,1.0,1.0,0.0,N/A,N/A,N/A,-8.49019203967849e-07,1.0000008490445809,300
ruler_single_niah,niah_single_2,ChunkKVPress_Knorm,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,-1.4936826515228319e-05,1.0000149370620235,300
ruler_single_niah,niah_single_2,ChunkKVPress_Knorm,0.5,0.5,100,0.99,0.99,0.01,N/A,N/A,N/A,0.011274243629026412,0.9932328006772444,300
ruler_single_niah,niah_single_2,ChunkKVPress_Knorm,0.75,0.25,100,0.86,0.86,0.14,N/A,N/A,N/A,0.3744066292727506,0.8198095297344054,300
ruler_single_niah,niah_single_2,KeyDiffPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,-3.6453959562798843e-06,1.0000036456133505,100
ruler_single_niah,niah_single_2,KeyDiffPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,-4.114543408753057e-06,1.000004114912602,100
ruler_single_niah,niah_single_2,KeyDiffPress,0.75,0.25,100,0.97,0.97,0.03,1.0,1.0,N/A,3.538625204550616e-05,0.9999646315105443,100
ruler_single_niah,niah_single_2,PyramidKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,1.9253047369716113e-08,0.9999999807585027,100
ruler_single_niah,niah_single_2,PyramidKVPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,-2.4641513343581775e-07,1.0000002464303304,100
ruler_single_niah,niah_single_2,PyramidKVPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,4.913471244005763e-07,0.9999995086796626,100
ruler_single_niah,niah_single_2,QuantizedCache,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,-8.274801406749077e-07,1.0000008274892904,100
ruler_single_niah,niah_single_2,QuantizedCache,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,6.205549722451131e-06,0.9999937948020856,100
ruler_single_niah,niah_single_2,QuantizedCache,0.75,0.25,100,0.31,0.31,0.69,1.0,1.0,N/A,0.8513890090689864,0.5131296214444155,100
ruler_single_niah,niah_single_2,SnapKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,1.9253047369716113e-08,0.9999999807585027,100
ruler_single_niah,niah_single_2,SnapKVPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,-2.4641513343581775e-07,1.0000002464303304,100
ruler_single_niah,niah_single_2,SnapKVPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,4.913471244005763e-07,0.9999995086796626,100
ruler_single_niah,niah_single_2,StreamingLLMPress,0.25,0.75,100,0.72,0.72,0.28,0.72,0.72,N/A,0.624855535502586,0.7510267864679799,100
ruler_single_niah,niah_single_2,StreamingLLMPress,0.5,0.5,100,0.46,0.46,0.54,0.46,0.46,N/A,1.1981399564325739,0.5192878401173174,100
ruler_single_niah,niah_single_2,StreamingLLMPress,0.75,0.25,100,0.24,0.24,0.76,0.24,0.24,N/A,1.689252392729739,0.32306820545820386,100
ruler_single_niah,niah_single_2,TOVAPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,-3.627784521587074e-07,1.0000003627866596,100
ruler_single_niah,niah_single_2,TOVAPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,2.6693858912629764e-07,0.9999997330777234,100
ruler_single_niah,niah_single_2,TOVAPress,0.75,0.25,100,1.0,1.0,0.0,0.997638528138528,1.0,N/A,-7.226632527057575e-07,1.000000722727342,100
ruler_single_niah,niah_single_2,ThinKPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,5.329092481280995e-05,0.9999467114857673,300
ruler_single_niah,niah_single_2,ThinKPress,0.5,0.5,100,0.0,0.0,1.0,N/A,N/A,N/A,7.054383741614862,0.002154604262512941,300
ruler_single_niah,niah_single_2,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_single_niah,niah_single_3,AdaKVPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,1.7826061614045762e-07,0.9999998217395308,300
ruler_single_niah,niah_single_3,AdaKVPress,0.5,0.5,100,0.97,0.97,0.03,N/A,N/A,N/A,0.004165699776288609,0.9961462028233673,300
ruler_single_niah,niah_single_3,AdaKVPress,0.75,0.25,100,0.23,0.23,0.77,N/A,N/A,N/A,0.47267862103893515,0.674653141335569,300
ruler_single_niah,niah_single_3,ChunkKVPress_Knorm,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,-3.831896395034562e-07,1.000000383192807,300
ruler_single_niah,niah_single_3,ChunkKVPress_Knorm,0.5,0.5,100,1.0,1.0,0.0,N/A,N/A,N/A,6.263503248266522e-05,0.9999375236653235,300
ruler_single_niah,niah_single_3,ChunkKVPress_Knorm,0.75,0.25,100,0.95,0.95,0.05,N/A,N/A,N/A,0.03643322246899521,0.9703250645355106,300
ruler_single_niah,niah_single_3,KeyDiffPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,3.5574771900098725e-06,0.9999964425638614,100
ruler_single_niah,niah_single_3,KeyDiffPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,1.681717408890615e-05,0.9999831856308974,100
ruler_single_niah,niah_single_3,KeyDiffPress,0.75,0.25,100,0.94,0.94,0.06,1.0,1.0,N/A,0.004070995421387531,0.9963313308656545,100
ruler_single_niah,niah_single_3,PyramidKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,1.4938191711710847e-06,0.9999985062067851,100
ruler_single_niah,niah_single_3,PyramidKVPress,0.5,0.5,100,0.89,0.89,0.11,1.0,1.0,N/A,0.03573460340726877,0.9709296846767486,100
ruler_single_niah,niah_single_3,PyramidKVPress,0.75,0.25,100,0.14,0.14,0.86,1.0,1.0,N/A,0.6351531930121666,0.5879670029342212,100
ruler_single_niah,niah_single_3,QuantizedCache,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,-6.941247775615888e-08,1.0000000694125557,100
ruler_single_niah,niah_single_3,QuantizedCache,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,2.700294634929712e-06,0.9999972997690844,100
ruler_single_niah,niah_single_3,QuantizedCache,0.75,0.25,100,0.0,0.0,1.0,1.0,1.0,N/A,3.1067766117221516,0.1054082549096095,100
ruler_single_niah,niah_single_3,SnapKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,1.4938191711710847e-06,0.9999985062067851,100
ruler_single_niah,niah_single_3,SnapKVPress,0.5,0.5,100,0.89,0.89,0.11,1.0,1.0,N/A,0.03573460340726877,0.9709296846767486,100
ruler_single_niah,niah_single_3,SnapKVPress,0.75,0.25,100,0.14,0.14,0.86,1.0,1.0,N/A,0.6351531930121666,0.5879670029342212,100
ruler_single_niah,niah_single_3,StreamingLLMPress,0.25,0.75,100,0.75,0.75,0.25,0.7607310951459888,0.8,N/A,0.6497935481906572,0.7702697695528917,100
ruler_single_niah,niah_single_3,StreamingLLMPress,0.5,0.5,100,0.43,0.43,0.57,0.43831884057971016,0.46,N/A,1.512015004851464,0.47290273188971504,100
ruler_single_niah,niah_single_3,StreamingLLMPress,0.75,0.25,100,0.23,0.23,0.77,0.23,0.23,N/A,2.097469693076188,0.28266309450623345,100
ruler_single_niah,niah_single_3,TOVAPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,1.3750036480947303e-06,0.9999986250218913,100
ruler_single_niah,niah_single_3,TOVAPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,6.306008239236327e-06,0.9999936942137989,100
ruler_single_niah,niah_single_3,TOVAPress,0.75,0.25,100,0.94,0.94,0.06,1.0,1.0,N/A,0.030154227185264285,0.9772783016508392,100
ruler_single_niah,niah_single_3,ThinKPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,1.033032929503519e-05,0.9999896697623502,300
ruler_single_niah,niah_single_3,ThinKPress,0.5,0.5,100,0.0,0.0,1.0,N/A,N/A,N/A,8.426601153631557,0.0002857868833629403,300
ruler_single_niah,niah_single_3,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
ruler_variable_tracking,vt,AdaKVPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,-0.000490521941958999,1.0005027266487376,300
ruler_variable_tracking,vt,AdaKVPress,0.5,0.5,100,1.0,1.0,0.0,N/A,N/A,N/A,-0.0004268120026894762,1.0004360529384089,300
ruler_variable_tracking,vt,AdaKVPress,0.75,0.25,100,1.0,1.0,0.0,N/A,N/A,N/A,0.0008805898389183397,0.9991570216088159,300
ruler_variable_tracking,vt,ChunkKVPress_Knorm,0.25,0.75,100,0.634,0.634,0.8,N/A,N/A,N/A,0.3325667022369677,0.9071342498258186,300
ruler_variable_tracking,vt,ChunkKVPress_Knorm,0.5,0.5,100,0.49,0.49,0.96,N/A,N/A,N/A,0.7362687692150286,0.812333416418314,300
ruler_variable_tracking,vt,ChunkKVPress_Knorm,0.75,0.25,100,0.3,0.3,0.98,N/A,N/A,N/A,1.1273659700126049,0.7015312219970237,300
ruler_variable_tracking,vt,KeyDiffPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,0.019132193112503918,0.99147274723316,100
ruler_variable_tracking,vt,KeyDiffPress,0.5,0.5,100,0.998,0.998,0.01,1.0,1.0,N/A,0.021630162820208302,0.9911471847299851,100
ruler_variable_tracking,vt,KeyDiffPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,0.02506699700841159,0.990810531750798,100
ruler_variable_tracking,vt,PyramidKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,-0.00038901098239161767,1.0003966850371215,100
ruler_variable_tracking,vt,PyramidKVPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,2.1765293344522264e-07,0.9999997823933211,100
ruler_variable_tracking,vt,PyramidKVPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,-0.0004892530615947166,1.0005014506641232,100
ruler_variable_tracking,vt,QuantizedCache,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,0.0002206284302897288,0.9997817795609899,100
ruler_variable_tracking,vt,QuantizedCache,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,-0.0005620152311093785,1.0005782500391796,100
ruler_variable_tracking,vt,QuantizedCache,0.75,0.25,100,0.114,0.114,0.97,1.0,1.0,N/A,3.642581497215042,0.22195526936367138,100
ruler_variable_tracking,vt,SnapKVPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,-0.00038901098239161767,1.0003966850371215,100
ruler_variable_tracking,vt,SnapKVPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,2.1765293344522264e-07,0.9999997823933211,100
ruler_variable_tracking,vt,SnapKVPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,-0.0004892530615947166,1.0005014506641232,100
ruler_variable_tracking,vt,StreamingLLMPress,0.25,0.75,100,0.84,0.84,0.34,0.7560000000000001,0.7560000000000001,N/A,1.493340254930811,0.6720467780253556,100
ruler_variable_tracking,vt,StreamingLLMPress,0.5,0.5,100,0.6080000000000001,0.6080000000000001,0.78,0.51,0.51,N/A,3.521551174941742,0.24384133381947531,100
ruler_variable_tracking,vt,StreamingLLMPress,0.75,0.25,100,0.268,0.268,0.99,0.234,0.234,N/A,4.602166455868525,0.03335781123738892,100
ruler_variable_tracking,vt,TOVAPress,0.25,0.75,100,1.0,1.0,0.0,1.0,1.0,N/A,0.00040500127138757056,0.9996030882704491,100
ruler_variable_tracking,vt,TOVAPress,0.5,0.5,100,1.0,1.0,0.0,1.0,1.0,N/A,-0.0004694714885979545,1.0004806544110298,100
ruler_variable_tracking,vt,TOVAPress,0.75,0.25,100,1.0,1.0,0.0,1.0,1.0,N/A,0.00022230015607364707,0.9997801651391395,100
ruler_variable_tracking,vt,ThinKPress,0.25,0.75,100,1.0,1.0,0.0,N/A,N/A,N/A,-0.0005549612595255793,1.0005711977796994,300
ruler_variable_tracking,vt,ThinKPress,0.5,0.5,100,0.0,0.0,1.0,N/A,N/A,N/A,11.983773802086969,0.00015944832859340056,300
ruler_variable_tracking,vt,ThinKPress,0.75,0.25,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,500
